Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,tenure_duration,revenue_per_month,revenue_per_month_missing,revenue_deviation,revenue_deviation_missing
9135-MGVPY,Male,41,No,No,Yes,No,0,United States,California,Sanger,93657,36.819628,-119.440414,28991,Q3,Yes,10,69,,Yes,48.37,No,Yes,DSL,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.7,5878.9,0.0,0,3337.5299999999997,9216.43,3,Stayed,No,70,5345,,,60-72 (5-6 Years),133.5714492753623,0,1.576994678575706,0
1212-GLHMD,Male,54,No,No,No,No,0,United States,California,San Joaquin,93660,36.600193,-120.153393,4318,Q3,No,0,3,Offer E,Yes,18.26,No,Yes,Fiber Optic,29,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,86.05,244.85,0.0,0,54.78,299.63,4,Joined,No,37,2500,,,0-12 (~1 Year),99.87666666666667,0,1.1606817741623088,0
7878-JGDKK,Male,38,No,No,No,No,0,United States,California,Selma,93662,36.545322,-119.642281,26213,Q3,No,0,4,Offer E,Yes,30.07,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.55,220.75,0.0,0,120.28,341.03,3,Stayed,No,45,2124,,,0-12 (~1 Year),85.2575,0,1.9137485970819303,0
1088-AUUZZ,Male,33,No,No,Yes,Yes,1,United States,California,Shaver Lake,93664,37.223,-119.001021,642,Q3,Yes,6,56,Offer B,Yes,37.58,Yes,Yes,DSL,26,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,75.85,4261.2,0.0,0,2104.48,6365.68,3,Stayed,No,52,5314,,,48-60 (4-5 Years),113.67285714285715,0,1.4986533571899427,0
9588-OZDMQ,Female,38,No,No,Yes,No,0,United States,California,Tollhouse,93667,36.993666,-119.348267,2633,Q3,Yes,8,2,Offer E,Yes,15.5,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,89.75,0.0,0,31.0,120.75,4,Joined,No,60,5225,,,0-12 (~1 Year),60.375,0,1.3416666666666666,0
6476-EPYZR,Male,57,No,No,Yes,Yes,1,United States,California,Wishon,93669,37.287758,-119.548156,327,Q3,Yes,6,12,,Yes,46.06,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,255.5,0.0,0,552.72,808.22,3,Stayed,No,65,2891,,,12-24 (1-2 Years),67.35166666666667,0,3.285447154471545,0
1174-FGIFN,Female,44,No,No,Yes,Yes,1,United States,California,Squaw Valley,93675,36.719141,-119.202677,3146,Q3,Yes,7,28,Offer C,Yes,26.28,Yes,Yes,Fiber Optic,19,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.45,2509.25,0.0,0,735.84,3245.09,3,Stayed,No,74,5823,,,24-36 (2-3 Years),115.89607142857143,0,1.2813274895364448,0
6620-HVDUJ,Male,50,No,No,No,No,0,United States,California,Fresno,93701,36.749403,-119.787574,13858,Q3,No,0,24,Offer C,Yes,23.71,No,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.45,1440.75,0.0,0,569.04,2009.79,5,Stayed,No,56,5095,,,24-36 (2-3 Years),83.74125,0,1.3852977667493795,0
1032-MAELW,Female,57,No,No,Yes,Yes,3,United States,California,Fresno,93703,36.768774,-119.762633,31180,Q3,Yes,8,68,,Yes,7.47,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.45,5333.35,0.0,0,507.96,5841.31,5,Stayed,No,67,5071,,,60-72 (5-6 Years),85.90161764705883,0,1.094985565928092,0
7641-TQFHN,Male,21,Yes,No,No,Yes,1,United States,California,Fresno,93704,36.799648,-119.801247,26580,Q3,No,0,39,Offer C,Yes,14.72,Yes,Yes,Fiber Optic,85,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,100.55,3895.35,0.0,0,574.08,4469.43,3,Stayed,No,71,3124,,,36-48 (3-4 Years),114.60076923076925,0,1.1397391271085953,0
1552-TKMXS,Female,37,No,No,Yes,No,0,United States,California,Fresno,93705,36.78724,-119.827813,35451,Q3,No,0,42,Offer B,Yes,5.95,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,869.9,0.0,0,249.9,1119.8,3,Stayed,No,69,2127,,,36-48 (3-4 Years),26.66190476190476,0,1.3101673101673101,0
8622-ZLFKO,Female,56,No,No,Yes,No,0,United States,California,Fresno,93710,36.822715,-119.761826,29337,Q3,Yes,1,6,,Yes,23.35,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,512.25,0.0,0,140.10000000000002,652.35,4,Stayed,No,54,4297,,,0-12 (~1 Year),108.72500000000001,0,1.1980716253443526,0
6188-UXBBR,Female,47,No,No,Yes,No,0,United States,California,Fresno,93720,36.878709,-119.7645,45087,Q3,Yes,1,38,Offer C,Yes,10.54,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.25,814.75,0.0,0,400.52,1215.27,4,Stayed,No,25,4411,,,36-48 (3-4 Years),31.98078947368421,0,1.5792982456140352,0
2333-KWEWW,Male,64,No,No,No,No,0,United States,California,Fresno,93721,36.732694,-119.783786,6848,Q3,No,0,18,,Yes,26.26,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,388.6,0.0,0,472.68,861.28,3,Stayed,No,20,2782,,,12-24 (1-2 Years),47.84888888888889,0,2.3864782488223883,0
5702-SKUOB,Female,34,No,No,Yes,No,0,United States,California,Fresno,93722,36.78979,-119.929894,60889,Q3,Yes,1,4,,Yes,29.14,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,93.45,0.0,0,116.56,210.01,4,Stayed,No,66,4580,,,0-12 (~1 Year),52.5025,0,2.6786989795918363,0
1134-YWTYF,Male,32,No,No,Yes,No,0,United States,California,Fresno,93725,36.623632,-119.741322,21010,Q3,Yes,1,27,Offer C,Yes,41.48,No,Yes,DSL,15,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.8,1389.85,0.0,0,1119.9599999999998,2509.8099999999995,4,Stayed,No,66,2563,,,24-36 (2-3 Years),92.95592592592591,0,1.7278053146082883,0
6061-GWWAV,Male,44,No,No,No,Yes,1,United States,California,Fresno,93726,36.793601,-119.761131,39148,Q3,No,0,41,,Yes,13.76,No,Yes,Cable,11,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,70.2,2894.55,0.0,0,564.16,3458.71,4,Stayed,No,56,5365,,,36-48 (3-4 Years),84.35878048780488,0,1.2016920297408102,0
0679-TDGAK,Male,29,Yes,No,Yes,Yes,1,United States,California,Fresno,93727,36.751489,-119.68072,54701,Q3,Yes,1,50,,Yes,31.83,No,Yes,Cable,47,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,75.5,4025.6,0.0,100,1591.5,5717.1,3,Stayed,No,21,5141,,,48-60 (4-5 Years),114.34200000000001,0,1.5144635761589407,0
6585-WCEWR,Male,24,Yes,No,Yes,Yes,1,United States,California,Fresno,93728,36.757345,-119.818274,16346,Q3,Yes,1,72,,Yes,22.78,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,0.0,0,1640.16,2994.5600000000004,3,Stayed,No,41,4949,,,,41.59111111111112,0,2.043789243789244,0
9067-YGSCA,Female,35,No,No,No,No,0,United States,California,Salinas,93901,36.64152,-121.622188,35739,Q3,No,0,70,,Yes,31.33,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26.05,1856.4,0.0,0,2193.1,4049.5,5,Stayed,No,21,4467,,,60-72 (5-6 Years),57.85,0,2.2207293666026873,0
9067-SQTNS,Male,37,No,No,Yes,Yes,2,United States,California,Salinas,93905,36.667794,-121.601306,58548,Q3,Yes,1,44,,Yes,34.94,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,926.0,0.0,0,1537.36,2463.3599999999997,5,Stayed,No,44,2471,,,36-48 (3-4 Years),55.98545454545454,0,2.7177405119152684,0
1776-SPBWV,Female,43,No,No,Yes,Yes,1,United States,California,Salinas,93907,36.77462,-121.664714,22292,Q3,Yes,1,34,Offer C,Yes,41.72,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.1,682.1,0.0,0,1418.48,2100.58,5,Stayed,No,21,2272,,,24-36 (2-3 Years),61.78176470588235,0,3.0737196371085744,0
9668-PUGNU,Male,20,Yes,No,Yes,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,Yes,9,71,,Yes,32.18,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,1816.2,0.0,0,2284.78,4100.9800000000005,4,Stayed,No,38,4058,,,60-72 (5-6 Years),57.76028169014085,0,2.357562517964933,0
9405-GPBBG,Female,42,No,No,No,No,0,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,2966,Q3,No,0,64,,Yes,5.68,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,110.5,7069.25,0.0,60,363.52,7492.77,5,Stayed,No,64,5718,,,60-72 (5-6 Years),117.07453125,0,1.059498020361991,0
1926-QUZNN,Female,45,No,No,Yes,No,0,United States,California,Carmel,93923,36.460611,-121.852507,13121,Q3,Yes,9,72,,Yes,49.51,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.25,1841.2,0.0,0,3564.72,5405.92,3,Stayed,No,36,4551,,,,75.08222222222223,0,2.9735533553355338,0
5829-NVSQN,Female,38,No,No,Yes,No,0,United States,California,Gonzales,93926,36.52588,-121.396719,9023,Q3,Yes,3,23,,Yes,31.39,No,Yes,DSL,29,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,1689.45,0.0,0,721.97,2411.42,3,Stayed,No,34,3519,,,12-24 (1-2 Years),104.84434782608696,0,1.525008695652174,0
9565-AXSMR,Male,19,Yes,No,Yes,Yes,3,United States,California,Greenfield,93927,36.248708,-121.386617,14204,Q3,Yes,10,52,,Yes,40.76,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,1054.75,0.0,0,2119.52,3174.27,5,Stayed,No,78,4203,,,48-60 (4-5 Years),61.043653846153845,0,3.179356971153846,0
8869-LIHMK,Female,51,No,No,No,No,0,United States,California,King City,93930,36.220761,-120.980777,14477,Q3,No,0,64,,Yes,44.31,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,7334.05,0.0,0,2835.84,10169.89,3,Stayed,No,78,5213,,,60-72 (5-6 Years),158.90453125,0,1.3805780299739356,0
0447-RXSGD,Male,39,No,No,No,No,0,United States,California,Monterey,93940,36.362741,-121.869685,32857,Q3,No,0,24,Offer C,Yes,25.68,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,2404.85,0.0,0,616.3199999999999,3021.17,3,Stayed,No,47,5207,,,24-36 (2-3 Years),125.88208333333334,0,1.263242180966717,0
4927-WWOOZ,Male,39,No,No,Yes,No,0,United States,California,Pacific Grove,93950,36.618337,-121.926417,15449,Q3,No,0,2,,Yes,49.41,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.45,171.45,0.0,10,98.82,280.27,5,Joined,No,32,4889,,,0-12 (~1 Year),140.135,0,1.53236741388737,0
5788-YPOEG,Female,41,No,No,Yes,Yes,2,United States,California,Pebble Beach,93953,36.587497,-121.944815,4602,Q3,Yes,9,34,Offer C,Yes,9.09,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.75,2839.45,0.0,0,309.06,3148.51,3,Stayed,No,51,2020,,,24-36 (2-3 Years),92.60323529411765,0,1.0926635432934235,0
0661-KBKPA,Male,43,No,No,Yes,Yes,3,United States,California,Seaside,93955,36.625114,-121.823565,38244,Q3,Yes,7,53,,Yes,31.86,Yes,Yes,DSL,56,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.75,3942.45,0.0,0,1688.58,5631.03,4,Stayed,No,73,5052,,,48-60 (4-5 Years),106.24584905660377,0,1.3491536388140162,0
9081-WWXKP,Female,64,No,No,Yes,Yes,1,United States,California,Soledad,93960,36.414216,-121.360597,13003,Q3,Yes,8,47,,Yes,37.35,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,873.4,0.0,0,1755.45,2628.85,5,Stayed,No,38,2070,,,36-48 (3-4 Years),55.932978723404254,0,2.7621224060940373,0
0784-ZQJZX,Male,22,Yes,No,No,Yes,1,United States,California,Spreckels,93962,36.624641,-121.647195,407,Q3,No,0,72,,Yes,31.93,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1529.65,0.0,0,2298.96,3828.61,4,Stayed,No,72,5730,,,,53.17513888888889,0,2.6721175321049695,0
3133-PZNSR,Male,25,Yes,No,Yes,Yes,3,United States,California,Belmont,94002,37.509366,-122.306132,25566,Q3,Yes,1,72,,Yes,20.79,Yes,Yes,Fiber Optic,59,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,97.75,6991.6,0.0,0,1496.88,8488.48,3,Stayed,No,46,4054,,,,117.89555555555555,0,1.2060926399545324,0
0722-SVSFK,Female,45,No,No,No,No,0,United States,California,Half Moon Bay,94019,37.45567,-122.407992,17929,Q3,No,0,7,,Yes,39.02,No,Yes,Fiber Optic,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,715.0,0.0,0,273.14000000000004,988.14,3,Stayed,No,56,5041,,,0-12 (~1 Year),141.16285714285715,0,1.4060045532157086,0
3612-YVGSJ,Female,59,No,No,Yes,No,0,United States,California,La Honda,94020,37.285677,-122.224165,1622,Q3,Yes,10,71,,Yes,33.0,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1681.6,0.0,0,2343.0,4024.6,5,Stayed,No,77,4742,,,60-72 (5-6 Years),56.68450704225352,0,2.3183847461044387,0
5397-NSKQG,Male,39,No,No,Yes,Yes,2,United States,California,Los Altos,94022,37.349546,-122.134356,18486,Q3,Yes,2,67,Offer A,No,0.0,No,Yes,DSL,17,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,50.9,3281.65,0.0,0,0.0,3281.65,4,Stayed,No,62,5281,,,60-72 (5-6 Years),48.97985074626866,0,0.9622760460956515,0
8565-HBFNN,Male,51,No,No,Yes,No,0,United States,California,Los Altos,94024,37.352911,-122.093002,21496,Q3,Yes,8,69,Offer A,Yes,33.37,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,107.2,7317.1,0.0,0,2302.5299999999997,9619.63,4,Stayed,No,51,5935,,,60-72 (5-6 Years),139.4149275362319,0,1.3005123837335064,0
8670-ERCJH,Male,33,No,No,No,No,0,United States,California,Portola Valley,94028,37.369709,-122.215844,6601,Q3,No,0,72,Offer A,Yes,2.56,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8164.1,0.0,0,184.32,8348.42,3,Stayed,No,56,6347,,,,115.95027777777779,0,1.0224892220262591,0
7758-UJWYS,Male,31,No,No,Yes,Yes,1,United States,California,Millbrae,94030,37.601248,-122.403099,20350,Q3,Yes,10,34,,No,0.0,No,Yes,DSL,29,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40.55,1325.85,0.0,0,0.0,1325.85,5,Stayed,No,31,3897,,,24-36 (2-3 Years),38.995588235294115,0,0.9616667875534924,0
2050-ONYDQ,Female,48,No,No,Yes,Yes,1,United States,California,Montara,94037,37.540582,-122.509594,2346,Q3,Yes,7,65,,Yes,2.95,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.0,1654.85,0.0,0,191.75,1846.6,3,Stayed,No,72,5352,,,60-72 (5-6 Years),28.409230769230767,0,1.092662721893491,0
7055-JCGNI,Female,60,No,No,No,No,0,United States,California,Moss Beach,94038,37.515556,-122.502311,3064,Q3,No,0,70,Offer A,Yes,44.57,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,7795.95,0.0,0,3119.9,10915.85,4,Stayed,No,25,4182,,,60-72 (5-6 Years),155.94071428571428,0,1.3929496586486314,0
0739-UUAJR,Female,61,No,No,Yes,Yes,1,United States,California,Mountain View,94040,37.380662,-122.086022,32143,Q3,Yes,10,72,Offer A,No,0.0,No,Yes,Cable,14,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.8,3952.45,0.0,0,0.0,3952.45,3,Stayed,No,28,4954,,,,54.89513888888889,0,1.0203557414291615,0
4826-DXMUP,Male,23,Yes,No,No,Yes,2,United States,California,Mountain View,94041,37.388349,-122.075299,13483,Q3,No,0,35,,Yes,10.11,No,Yes,DSL,73,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,72.1,2495.15,0.0,0,353.84999999999997,2849.0,4,Stayed,No,45,5510,,,24-36 (2-3 Years),81.4,0,1.128987517337032,0
7285-KLOTR,Female,46,No,No,Yes,No,0,United States,California,Pacifica,94044,37.573633,-122.455167,38885,Q3,Yes,3,12,,Yes,25.09,Yes,Yes,Cable,17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.85,876.75,0.0,0,301.08,1177.83,3,Stayed,No,55,2495,,,12-24 (1-2 Years),98.15249999999999,0,1.2448002536461635,0
0654-PQKDW,Female,58,No,No,Yes,Yes,2,United States,California,Pescadero,94060,37.22565,-122.297533,2055,Q3,Yes,5,62,,Yes,42.05,No,Yes,DSL,20,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.75,4263.45,0.0,0,2607.1,6870.549999999999,3,Stayed,No,24,4133,,,60-72 (5-6 Years),110.81532258064514,0,1.5662943120939243,0
7175-NTIXE,Female,26,Yes,No,No,No,0,United States,California,Redwood City,94061,37.461251,-122.235414,35737,Q3,No,0,25,,Yes,21.67,No,Yes,DSL,48,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,1992.95,0.0,0,541.75,2534.7,3,Stayed,No,32,3955,,,24-36 (2-3 Years),101.38799999999999,0,1.3314248194353249,0
7963-SHNDT,Female,63,No,No,No,No,0,United States,California,Redwood City,94062,37.410567,-122.297152,25569,Q3,No,0,52,,No,0.0,No,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0.0,130,0.0,2112.1,3,Stayed,No,52,4247,,,48-60 (4-5 Years),40.61730769230769,0,1.0388058233326776,0
0188-GWFLE,Male,33,No,No,No,No,0,United States,California,Redwood City,94065,37.527497,-122.230941,10658,Q3,No,0,2,,Yes,1.81,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0,3.62,37.32,3,Joined,No,59,4978,,,0-12 (~1 Year),18.66,0,0.9306733167082294,0
8129-GMVGI,Female,58,No,No,Yes,Yes,3,United States,California,San Bruno,94066,37.624436,-122.430661,39566,Q3,Yes,10,56,,Yes,35.38,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1090.1,0.0,0,1981.28,3071.38,4,Stayed,No,59,5172,,,48-60 (4-5 Years),54.84607142857143,0,2.735464909155682,0
2882-DDZPG,Female,27,Yes,No,No,No,0,United States,California,San Carlos,94070,37.497915,-122.267361,28098,Q3,No,0,12,,Yes,35.81,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,227.45,0.0,0,429.72,657.1700000000001,4,Stayed,No,76,4862,,,12-24 (1-2 Years),54.764166666666675,0,2.815638389031706,0
3547-LQRIK,Female,20,Yes,No,Yes,No,0,United States,California,San Gregorio,94074,37.331762,-122.341444,291,Q3,Yes,7,47,,Yes,11.68,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.9,1250.85,0.0,0,548.96,1799.81,4,Stayed,No,47,2382,,,36-48 (3-4 Years),38.29382978723404,0,1.4235624456220832,0
5843-TTHGI,Female,30,No,No,No,No,0,United States,California,Sunnyvale,94086,37.378541,-122.020456,64010,Q3,No,0,18,,Yes,17.33,No,Yes,DSL,69,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50.0,892.7,0.0,50,311.93999999999994,1254.64,5,Stayed,No,49,4952,,,12-24 (1-2 Years),69.70222222222223,0,1.3940444444444446,0
1849-RJYIG,Female,43,No,No,No,No,0,United States,California,Sunnyvale,94087,37.3511,-122.037311,50070,Q3,No,0,8,,Yes,46.78,No,Yes,DSL,24,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.0,487.75,0.0,0,374.24,861.99,3,Stayed,No,29,5862,,,0-12 (~1 Year),107.74875,0,1.7958125,0
8868-GAGIO,Male,49,No,No,Yes,No,0,United States,California,Sunnyvale,94089,37.421633,-122.009613,16985,Q3,Yes,8,45,,Yes,22.8,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.55,3713.95,0.0,0,1026.0,4739.95,3,Stayed,No,44,3289,,,36-48 (3-4 Years),105.33222222222221,0,1.2457980156383468,0
4061-UKJWL,Male,35,No,No,No,No,0,United States,California,San Francisco,94102,37.7795,-122.419233,28998,Q3,No,0,3,,Yes,20.37,No,Yes,Cable,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.45,141.7,0.0,0,61.11,202.81,5,Joined,No,72,3666,,,0-12 (~1 Year),67.60333333333334,0,1.4874220755408873,0
5380-XPJNZ,Female,22,Yes,No,No,No,0,United States,California,San Francisco,94103,37.773147,-122.411287,23036,Q3,No,0,38,,Yes,40.64,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,678.2,0.0,0,1544.32,2222.52,3,Stayed,No,27,4539,,,36-48 (3-4 Years),58.48736842105263,0,2.917075731723323,0
8263-QMNTJ,Male,46,No,No,Yes,No,0,United States,California,San Francisco,94104,37.791222,-122.402241,384,Q3,Yes,2,72,Offer A,Yes,47.82,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.55,8425.3,0.0,0,3443.04,11868.34,3,Stayed,No,58,5890,,,,164.83805555555557,0,1.426551757296024,0
3230-JCNZS,Female,43,No,No,Yes,Yes,2,United States,California,San Francisco,94107,37.768881,-122.395521,17372,Q3,Yes,4,71,Offer A,Yes,15.73,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.0,7061.65,0.0,0,1116.83,8178.48,3,Stayed,No,74,4305,,,60-72 (5-6 Years),115.18985915492956,0,1.1635339308578745,0
0277-ORXQS,Male,33,No,No,Yes,Yes,4,United States,California,San Francisco,94108,37.791998,-122.408653,13723,Q3,Yes,9,66,Offer A,No,0.0,No,Yes,Cable,23,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,50.55,3364.55,0.0,110,0.0,3474.55,4,Stayed,No,30,4652,,,60-72 (5-6 Years),52.64469696969697,0,1.041438120073135,0
7996-BPXHY,Female,44,No,No,Yes,Yes,3,United States,California,San Francisco,94111,37.801776,-122.402293,3337,Q3,Yes,5,13,,Yes,35.19,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,332.5,0.0,0,457.47,789.97,4,Stayed,No,21,4734,,,12-24 (1-2 Years),60.76692307692308,0,2.430676923076923,0
3227-WLKLI,Female,52,No,No,Yes,Yes,3,United States,California,San Francisco,94112,37.720498,-122.443119,73117,Q3,Yes,1,65,,Yes,10.11,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.55,5963.95,0.0,0,657.15,6621.099999999999,3,Stayed,No,26,4921,,,60-72 (5-6 Years),101.86307692307692,0,1.1126496660084864,0
2266-FUBDZ,Male,19,Yes,No,Yes,Yes,3,United States,California,San Francisco,94115,37.786031,-122.437301,33122,Q3,Yes,2,15,,Yes,46.47,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,278.85,0.0,0,697.05,975.9,3,Stayed,No,54,2742,,,12-24 (1-2 Years),65.06,0,3.3622739018087855,0
8237-ULIXL,Female,21,Yes,No,Yes,No,0,United States,California,San Francisco,94116,37.74441,-122.486764,42959,Q3,Yes,1,72,Offer A,Yes,13.27,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1871.85,0.0,0,955.44,2827.29,3,Stayed,No,78,4067,,,,39.267916666666665,0,1.5801978537894028,0
8216-AZUUZ,Female,42,No,No,Yes,Yes,3,United States,California,San Francisco,94118,37.781304,-122.461522,38955,Q3,Yes,1,42,,Yes,12.6,No,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.4,4303.65,0.0,0,529.1999999999999,4832.849999999999,5,Stayed,No,76,3265,,,36-48 (3-4 Years),115.06785714285714,0,1.1460941946499714,0
9153-BTBVV,Female,61,No,No,Yes,No,0,United States,California,San Francisco,94121,37.776718,-122.495781,42476,Q3,Yes,1,71,Offer A,Yes,48.01,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1753.0,0.0,0,3408.71,5161.71,4,Stayed,No,79,4066,,,60-72 (5-6 Years),72.70014084507042,0,2.908005633802817,0
5186-PEIZU,Female,31,No,No,No,No,0,United States,California,San Francisco,94124,37.731505,-122.384532,33177,Q3,No,0,35,,Yes,37.81,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,617.65,0.0,0,1323.35,1941.0,5,Stayed,No,67,4988,,,24-36 (2-3 Years),55.457142857142856,0,2.880890538033395,0
